type,dt,fluxN,fluxS
wave,2016-02-16 02:00:00,594.297378702404,623.8141052521373
ions,2016-02-16 02:00:00,481.65873226578725,489.52410440127346
diff,2016-02-16 03:00:00,2023.3948059598733,1983.9657665009536
mono,2016-02-16 03:00:00,843.5534397771066,857.5070690990267
wave,2016-02-16 03:00:00,509.0704731544205,543.560658500832
ions,2016-02-16 03:00:00,434.2822637927411,440.7959159991687
diff,2016-02-16 04:00:00,2246.8564671803497,2201.292321747172
mono,2016-02-16 04:00:00,971.3223798476974,994.3638321361605
wave,2016-02-16 04:00:00,581.0411439542048,610.1488216148986
ions,2016-02-16 04:00:00,474.5066278270125,482.13810280434996
diff,2016-02-16 05:00:00,2538.4558049487846,2485.279768376092
mono,2016-02-16 05:00:00,1176.3619467596777,1212.8187842589048
wave,2016-02-16 05:00:00,687.0615175628109,713.3249151633329
ions,2016-02-16 05:00:00,528.9251833285437,538.1740422666626
diff,2016-02-16 06:00:00,2784.3061786875246,2723.734813400822
mono,2016-02-16 06:00:00,1375.1705664556298,1421.0266795744737
wave,2016-02-16 06:00:00,782.6549012337966,805.2384659017126
ions,2016-02-16 06:00:00,576.8276894903884,587.4265729164656
diff,2016-02-16 07:00:00,770.5699273791001,754.5865825488395
mono,2016-02-16 07:00:00,294.93904335422104,287.5977424969683
wave,2016-02-16 07:00:00,134.16225103469074,129.2467686604093
ions,2016-02-16 07:00:00,238.33436352015067,241.08457269694094
diff,2016-02-16 08:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 08:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 08:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 08:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 09:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 09:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 09:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 09:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 10:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 10:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 10:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 10:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 11:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 11:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 11:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 11:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 12:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 12:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 12:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 12:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 13:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 13:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 13:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 13:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 14:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 14:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 14:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 14:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 15:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 15:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 15:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 15:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 16:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 16:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 16:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 16:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 17:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 17:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 17:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 17:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 18:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 18:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 18:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 18:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 19:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 19:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 19:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 19:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 20:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 20:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 20:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 20:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 21:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 21:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 21:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 21:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 22:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 22:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 22:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 22:00:00,229.30795640263102,225.92915103090587
diff,2016-02-16 23:00:00,706.6820015432174,690.6861959635823
mono,2016-02-16 23:00:00,271.23474312776386,264.4994645949715
wave,2016-02-16 23:00:00,113.72413507694245,111.14938048817484
ions,2016-02-16 23:00:00,229.30795640263102,225.92915103090587
diff,2016-02-17 00:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 00:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 00:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 00:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 01:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 01:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 01:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 01:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 02:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 02:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 02:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 02:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 03:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 03:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 03:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 03:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 04:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 04:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 04:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 04:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 05:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 05:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 05:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 05:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 06:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 06:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 06:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 06:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 07:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 07:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 07:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 07:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 08:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 08:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 08:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 08:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 09:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 09:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 09:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 09:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 10:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 10:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 10:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 10:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 11:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 11:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 11:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 11:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 12:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 12:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 12:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 12:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 13:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 13:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 13:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 13:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 14:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 14:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 14:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 14:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 15:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 15:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 15:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 15:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 16:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 16:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 16:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 16:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 17:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 17:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 17:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 17:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 18:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 18:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 18:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 18:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 19:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 19:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 19:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 19:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 20:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 20:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 20:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 20:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 21:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 21:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 21:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 21:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 22:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 22:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 22:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 22:00:00,229.62165016228522,226.3406908278008
diff,2016-02-17 23:00:00,707.9452846064966,692.2771574105421
mono,2016-02-17 23:00:00,271.6240783009564,264.93963574809305
wave,2016-02-17 23:00:00,113.90228512220354,111.36487904474082
ions,2016-02-17 23:00:00,229.62165016228522,226.3406908278008
diff,2016-02-18 00:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 00:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 00:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 00:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 01:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 01:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 01:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 01:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 02:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 02:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 02:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 02:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 03:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 03:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 03:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 03:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 04:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 04:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 04:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 04:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 05:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 05:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 05:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 05:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 06:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 06:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 06:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 06:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 07:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 07:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 07:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 07:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 08:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 08:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 08:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 08:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 09:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 09:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 09:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 09:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 10:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 10:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 10:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 10:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 11:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 11:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 11:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 11:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 12:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 12:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 12:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 12:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 13:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 13:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 13:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 13:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 14:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 14:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 14:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 14:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 15:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 15:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 15:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 15:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 16:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 16:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 16:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 16:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 17:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 17:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 17:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 17:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 18:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 18:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 18:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 18:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 19:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 19:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 19:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 19:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 20:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 20:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 20:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 20:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 21:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 21:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 21:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 21:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 22:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 22:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 22:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 22:00:00,229.93534392193942,226.75223062469578
diff,2016-02-18 23:00:00,709.2085676697757,693.8681188575019
mono,2016-02-18 23:00:00,272.01341347414893,265.3798069012146
wave,2016-02-18 23:00:00,114.08043516746461,111.58037760130678
ions,2016-02-18 23:00:00,229.93534392193942,226.75223062469578
diff,2016-02-19 00:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 00:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 00:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 00:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 01:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 01:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 01:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 01:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 02:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 02:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 02:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 02:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 03:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 03:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 03:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 03:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 04:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 04:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 04:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 04:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 05:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 05:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 05:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 05:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 06:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 06:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 06:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 06:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 07:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 07:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 07:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 07:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 08:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 08:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 08:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 08:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 09:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 09:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 09:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 09:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 10:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 10:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 10:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 10:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 11:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 11:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 11:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 11:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 12:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 12:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 12:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 12:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 13:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 13:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 13:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 13:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 14:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 14:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 14:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 14:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 15:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 15:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 15:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 15:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 16:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 16:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 16:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 16:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 17:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 17:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 17:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 17:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 18:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 18:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 18:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 18:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 19:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 19:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 19:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 19:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 20:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 20:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 20:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 20:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 21:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 21:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 21:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 21:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 22:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 22:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 22:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 22:00:00,230.24903768159362,227.16377042159075
diff,2016-02-19 23:00:00,710.4718507330547,695.4590803044617
mono,2016-02-19 23:00:00,272.4027486473415,265.8199780543361
wave,2016-02-19 23:00:00,114.25858521272568,111.79587615787275
ions,2016-02-19 23:00:00,230.24903768159362,227.16377042159075
diff,2016-02-20 00:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 00:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 00:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 00:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 01:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 01:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 01:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 01:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 02:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 02:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 02:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 02:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 03:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 03:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 03:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 03:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 04:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 04:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 04:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 04:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 05:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 05:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 05:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 05:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 06:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 06:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 06:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 06:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 07:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 07:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 07:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 07:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 08:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 08:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 08:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 08:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 09:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 09:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 09:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 09:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 10:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 10:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 10:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 10:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 11:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 11:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 11:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 11:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 12:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 12:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 12:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 12:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 13:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 13:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 13:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 13:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 14:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 14:00:00,272.7920838205341,266.26014920745763
wave,2016-02-20 14:00:00,114.43673525798675,112.01137471443872
ions,2016-02-20 14:00:00,230.56273144124782,227.57531021848573
diff,2016-02-20 15:00:00,711.7351337963339,697.0500417514214
mono,2016-02-20 15:00:00,272.7920838205341,266.26014920745763
