type,dt,fluxN,fluxS
wave,2016-01-16 09:00:00,171.98865515094553,170.50033020540153
ions,2016-01-16 09:00:00,255.85625701061934,250.28452076235544
diff,2016-01-16 10:00:00,954.7058161963548,924.915173222611
mono,2016-01-16 10:00:00,390.11209849262764,386.7226357460153
wave,2016-01-16 10:00:00,173.03182554777987,170.91805300712727
ions,2016-01-16 10:00:00,257.42103780382706,251.95558084896504
diff,2016-01-16 11:00:00,806.2090736739578,780.3587979537506
mono,2016-01-16 11:00:00,317.3822274429151,312.80769483895426
wave,2016-01-16 11:00:00,144.51400323951822,144.1891556621298
ions,2016-01-16 11:00:00,237.51311356004322,231.19846705414705
diff,2016-01-16 12:00:00,747.564189638057,718.5987916660401
mono,2016-01-16 12:00:00,295.6081348704047,290.29476493745244
wave,2016-01-16 12:00:00,132.8478919688177,128.35122923983033
ions,2016-01-16 12:00:00,230.7640036735356,225.1087313667316
diff,2016-01-16 13:00:00,789.0946106198433,763.4895256330498
mono,2016-01-16 13:00:00,309.65704822092727,304.8080246559367
wave,2016-01-16 13:00:00,139.67276328583378,139.3555525058007
ions,2016-01-16 13:00:00,235.2238420478709,229.06313975503866
diff,2016-01-16 14:00:00,811.090507444957,785.1853622246083
mono,2016-01-16 14:00:00,319.2816900651418,314.7207575467471
wave,2016-01-16 14:00:00,145.65750171807016,145.49474806490977
ions,2016-01-16 14:00:00,238.04151286465736,231.7494936725971
diff,2016-01-16 15:00:00,774.4788677987232,748.5836401770789
mono,2016-01-16 15:00:00,302.5107551436934,297.1984413981338
wave,2016-01-16 15:00:00,134.1962221307709,132.44710867917328
ions,2016-01-16 15:00:00,233.2581162804144,227.1329895891098
diff,2016-01-16 16:00:00,872.321593568729,849.5028014345822
mono,2016-01-16 16:00:00,343.99805649533454,338.9086423887055
wave,2016-01-16 16:00:00,150.43077370294534,148.20931977346265
ions,2016-01-16 16:00:00,244.46794818407875,238.15643058844614
diff,2016-01-16 17:00:00,956.3827928677945,926.5940565253703
mono,2016-01-16 17:00:00,390.88281717251414,387.50426136127
wave,2016-01-16 17:00:00,173.50854148361637,171.38943554309037
ions,2016-01-16 17:00:00,257.6506023603297,252.18373178021648
diff,2016-01-16 18:00:00,781.9638681351569,755.8377743778004
mono,2016-01-16 18:00:00,305.8979432451903,300.72114370723796
wave,2016-01-16 18:00:00,137.56389043070334,136.4230430705399
ions,2016-01-16 18:00:00,234.18153338735033,228.04928543872063
diff,2016-01-16 19:00:00,752.9039962583961,724.4349978421023
mono,2016-01-16 19:00:00,298.39481164134213,293.2723517010382
wave,2016-01-16 19:00:00,134.1146239415969,129.46402758836666
ions,2016-01-16 19:00:00,231.6043376272861,225.41904032071778
diff,2016-01-16 20:00:00,784.7422823244522,758.4986450745711
mono,2016-01-16 20:00:00,307.35420163419445,302.44814347632234
wave,2016-01-16 20:00:00,138.45038810030408,137.54614588514804
ions,2016-01-16 20:00:00,234.53835196326327,228.40866725236847
diff,2016-01-16 21:00:00,888.5713237611666,865.3778974396082
mono,2016-01-16 21:00:00,351.85349917169486,347.1534547750913
wave,2016-01-16 21:00:00,154.71634245364498,152.73978671629695
ions,2016-01-16 21:00:00,246.66012676575866,240.5668439139876
diff,2016-01-16 22:00:00,889.463478575564,862.6296386027325
mono,2016-01-16 22:00:00,355.4962777254109,352.34806963982055
wave,2016-01-16 22:00:00,159.22234781884208,157.36684973911653
ions,2016-01-16 22:00:00,247.80093337679324,242.0461139905879
diff,2016-01-16 23:00:00,835.0756114779886,812.043015192465
mono,2016-01-16 23:00:00,326.2711537880101,321.46008760267773
wave,2016-01-16 23:00:00,146.2166273184208,145.0880596830472
ions,2016-01-16 23:00:00,240.0533114729081,233.69012611600044
diff,2016-01-17 00:00:00,855.3094628297299,832.6621222791518
mono,2016-01-17 00:00:00,335.3291134855605,330.2261116254426
wave,2016-01-17 00:00:00,146.55138071423704,144.72126491116853
ions,2016-01-17 00:00:00,242.5770841979015,236.40728368954626
diff,2016-01-17 01:00:00,837.0083457292101,814.4156242781302
mono,2016-01-17 01:00:00,326.8452799791044,321.9013359833377
wave,2016-01-17 01:00:00,146.4265002318697,145.2395250755217
ions,2016-01-17 01:00:00,240.47808209816623,234.2738400283131
diff,2016-01-17 02:00:00,850.7024748971045,827.7501454991393
mono,2016-01-17 02:00:00,333.525145406402,328.54796018016816
wave,2016-01-17 02:00:00,148.10186459919697,146.1157972134661
ions,2016-01-17 02:00:00,242.18440742098608,236.0268932620145
diff,2016-01-17 03:00:00,800.3497596448146,775.0401871098854
mono,2016-01-17 03:00:00,316.19081377919963,312.01213479229233
wave,2016-01-17 03:00:00,144.1419675382615,144.23345123411954
ions,2016-01-17 03:00:00,236.670728919894,230.83336084741973
diff,2016-01-17 04:00:00,741.4542803711461,713.1456579854047
mono,2016-01-17 04:00:00,291.8966965754764,287.2141519874017
wave,2016-01-17 04:00:00,135.34381045360288,131.56348608512332
ions,2016-01-17 04:00:00,230.1297460488765,224.76612207060006
diff,2016-01-17 05:00:00,993.9776879855951,964.4191463601537
mono,2016-01-17 05:00:00,407.9862785005109,405.26073685568883
wave,2016-01-17 05:00:00,185.62306885204018,183.5648701715616
ions,2016-01-17 05:00:00,262.1332473849765,256.69551479703154
diff,2016-01-17 06:00:00,1791.2344161606202,1768.2893988122744
mono,2016-01-17 06:00:00,765.1684547751232,780.0342172674938
wave,2016-01-17 06:00:00,460.96706008306523,470.8318492006
ions,2016-01-17 06:00:00,389.8850882367034,385.37866689231845
diff,2016-01-17 07:00:00,889.9399656592955,867.134680739757
mono,2016-01-17 07:00:00,352.1341764956479,347.26233608875384
wave,2016-01-17 07:00:00,156.418716736427,154.99758431536478
ions,2016-01-17 07:00:00,247.00786955299736,241.09558569685225
diff,2016-01-17 08:00:00,969.2692646006831,940.0859650831012
mono,2016-01-17 08:00:00,396.8095139146062,393.4568115368969
wave,2016-01-17 08:00:00,176.4722414373946,174.24371801010605
ions,2016-01-17 08:00:00,258.82853108104115,253.35554753083846
diff,2016-01-17 09:00:00,979.2434591861886,949.617638205187
mono,2016-01-17 09:00:00,400.69907164918476,398.0984593250448
wave,2016-01-17 09:00:00,179.46779563582555,177.40888472067883
ions,2016-01-17 09:00:00,260.2126473782087,254.7673180082979
diff,2016-01-17 10:00:00,920.816322337844,893.253778593189
mono,2016-01-17 10:00:00,369.777062318968,366.3819789680599
wave,2016-01-17 10:00:00,164.2835162620462,162.51510069256707
ions,2016-01-17 10:00:00,252.3370670737226,246.99697528366238
diff,2016-01-17 11:00:00,1831.0214713933735,1808.3278472836503
mono,2016-01-17 11:00:00,785.84974501672,802.4887631279847
wave,2016-01-17 11:00:00,473.7889344615421,484.51591608706735
ions,2016-01-17 11:00:00,396.62210819191165,392.160758891038
diff,2016-01-17 12:00:00,1750.942204410503,1727.7425674586227
mono,2016-01-17 12:00:00,745.2565056420831,757.5555025517313
wave,2016-01-17 12:00:00,447.5538567500263,456.918521049507
ions,2016-01-17 12:00:00,383.09583357691133,378.54034389676286
diff,2016-01-17 13:00:00,1646.571711153588,1622.727527574203
mono,2016-01-17 13:00:00,692.6657273040612,702.3301911728514
wave,2016-01-17 13:00:00,423.37120755775084,437.57505600879233
ions,2016-01-17 13:00:00,365.6473272630032,360.9654979543443
diff,2016-01-17 14:00:00,887.1420299653147,864.5495128715978
mono,2016-01-17 14:00:00,350.78241133565643,345.83921048844115
wave,2016-01-17 14:00:00,153.83899061893618,151.8012371836257
ions,2016-01-17 14:00:00,246.4524370708396,240.5482976795755
diff,2016-01-17 15:00:00,1571.844669509552,1546.894848315586
mono,2016-01-17 15:00:00,664.900317212469,670.4871733372449
wave,2016-01-17 15:00:00,416.381788354905,431.72770958306774
ions,2016-01-17 15:00:00,353.1702445271438,348.39790499849073
diff,2016-01-17 16:00:00,1590.281434448974,1566.0732207492704
mono,2016-01-17 16:00:00,671.3632256134867,676.9812944185844
wave,2016-01-17 16:00:00,420.68910531771337,435.16859874764356
ions,2016-01-17 16:00:00,356.3146115682597,351.5651357625595
diff,2016-01-17 17:00:00,1617.734239692823,1593.703638331644
mono,2016-01-17 17:00:00,679.3198049709962,687.9806055941087
wave,2016-01-17 17:00:00,418.85398861976,433.8146297064775
ions,2016-01-17 17:00:00,360.8593346962025,356.14283705778826
diff,2016-01-17 18:00:00,1567.0278256701658,1542.046519438994
mono,2016-01-17 18:00:00,662.2737404404083,668.3829206305247
wave,2016-01-17 18:00:00,415.81628859083844,431.00563387090915
ions,2016-01-17 18:00:00,352.3756892624452,347.5975612805411
diff,2016-01-17 19:00:00,929.0468823862632,901.370102560325
mono,2016-01-17 19:00:00,373.8503452102908,370.29930146790866
wave,2016-01-17 19:00:00,167.17301327906256,165.4545127628382
ions,2016-01-17 19:00:00,253.4336193595888,248.1139508171048
diff,2016-01-17 20:00:00,685.7606937623144,658.9489177530133
mono,2016-01-17 20:00:00,272.1793166074794,262.63787450749584
wave,2016-01-17 20:00:00,117.94597286371256,116.84342267671079
ions,2016-01-17 20:00:00,221.96321248050253,215.53146795049446
diff,2016-01-17 21:00:00,682.7120885331736,655.9146099115761
mono,2016-01-17 21:00:00,270.8678100611228,260.5068529238848
wave,2016-01-17 21:00:00,116.38864724355277,114.4363524634578
ions,2016-01-17 21:00:00,221.6173737817146,215.19156585699778
diff,2016-01-17 22:00:00,690.9768566632647,664.0703767398522
mono,2016-01-17 22:00:00,273.1585041954504,262.7001423200313
wave,2016-01-17 22:00:00,119.38303499675426,119.6393301466378
ions,2016-01-17 22:00:00,222.61154745238528,216.1683828688876
diff,2016-01-17 23:00:00,669.6766369280349,643.8293417116037
mono,2016-01-17 23:00:00,259.66455034084413,251.93096861311767
wave,2016-01-17 23:00:00,111.03674382733762,108.26041717986824
ions,2016-01-17 23:00:00,220.00805595518716,213.69290217324368
diff,2016-01-18 00:00:00,973.1346076009827,944.2868277429423
mono,2016-01-18 00:00:00,398.0343236704733,394.5014858857844
wave,2016-01-18 00:00:00,177.24478521149928,175.04924805971737
ions,2016-01-18 00:00:00,259.47080066432284,254.23341456578208
diff,2016-01-18 01:00:00,876.4179000586703,854.404809343835
mono,2016-01-18 01:00:00,345.23645035474397,339.83227627223295
wave,2016-01-18 01:00:00,151.00665203782066,148.93168918755563
ions,2016-01-18 01:00:00,245.35624993050828,239.38971577371586
diff,2016-01-18 02:00:00,842.4010175918227,820.1676755276122
mono,2016-01-18 02:00:00,329.1234592570817,324.02173352918004
wave,2016-01-18 02:00:00,145.89758853597044,144.14385043966817
ions,2016-01-18 02:00:00,241.34327554433548,235.30537253532776
diff,2016-01-18 03:00:00,682.8734907375963,656.4604205110878
mono,2016-01-18 03:00:00,270.43481694547023,260.4464130129023
wave,2016-01-18 03:00:00,114.92890325849865,112.16837051582938
ions,2016-01-18 03:00:00,221.79751243971276,215.484249629392
diff,2016-01-18 04:00:00,670.2782579374652,643.8711846558933
mono,2016-01-18 04:00:00,260.95843664348774,252.95625151776744
wave,2016-01-18 04:00:00,111.06965231329926,108.32474141061881
ions,2016-01-18 04:00:00,220.5776120359774,214.36071318705774
diff,2016-01-18 05:00:00,670.5618176844255,645.0506951839031
mono,2016-01-18 05:00:00,259.8458354889208,251.9816116504171
wave,2016-01-18 05:00:00,110.74171865965424,108.65635772029408
ions,2016-01-18 05:00:00,220.27484314629157,214.05936321316435
diff,2016-01-18 06:00:00,670.5632111027461,645.0520550224853
mono,2016-01-18 06:00:00,259.84560093960386,251.98182877654773
wave,2016-01-18 06:00:00,110.74085999779733,108.65648228669076
ions,2016-01-18 06:00:00,220.27501620740938,214.0595311356269
diff,2016-01-18 07:00:00,672.75243674012,646.3947970753173
mono,2016-01-18 07:00:00,265.6304132193702,258.46203123839786
wave,2016-01-18 07:00:00,113.73683876465509,110.60158077891701
ions,2016-01-18 07:00:00,220.51529847453017,214.227372742115
diff,2016-01-18 08:00:00,675.3483523440345,649.1483343248581
mono,2016-01-18 08:00:00,269.48140386414724,262.10149647646267
wave,2016-01-18 08:00:00,112.12920773683113,109.09149843832776
ions,2016-01-18 08:00:00,220.8617311940692,214.56717068927207
diff,2016-01-18 09:00:00,1172.403898133269,1144.8870856626504
mono,2016-01-18 09:00:00,488.17318818828727,485.34884173099147
wave,2016-01-18 09:00:00,306.6682713692783,315.4483048977974
ions,2016-01-18 09:00:00,288.958589002758,283.91197486149224
diff,2016-01-18 10:00:00,1646.027337508896,1621.8587091453878
mono,2016-01-18 10:00:00,691.4401320553022,700.7839793300773
wave,2016-01-18 10:00:00,422.78184752595575,438.3400739160878
ions,2016-01-18 10:00:00,365.6855473845894,361.3020229201421
diff,2016-01-18 11:00:00,1720.3200428252067,1696.5394479480076
mono,2016-01-18 11:00:00,729.2371198517178,739.8920065971756
wave,2016-01-18 11:00:00,437.0564742661776,446.97669807037784
ions,2016-01-18 11:00:00,378.0892191767342,373.80864117184717
diff,2016-01-18 12:00:00,1604.6958276012624,1580.2951136012136
mono,2016-01-18 12:00:00,673.9555910462323,682.4224682722103
wave,2016-01-18 12:00:00,415.25819790131925,431.33331735786066
ions,2016-01-18 12:00:00,358.82536969897785,354.3848924614806
diff,2016-01-18 13:00:00,1519.4635725472322,1493.9382963155758
mono,2016-01-18 13:00:00,639.5292608561698,643.5668462517524
wave,2016-01-18 13:00:00,403.2713235999978,416.5279265887218
ions,2016-01-18 13:00:00,344.6673687034292,340.1088764959642
diff,2016-01-18 14:00:00,1533.815800761119,1508.3717662499482
mono,2016-01-18 14:00:00,644.937893240826,649.3561940112972
wave,2016-01-18 14:00:00,405.1749134913046,420.07106969945403
ions,2016-01-18 14:00:00,347.02561298681474,342.4867856750049
diff,2016-01-18 15:00:00,1225.8157309946412,1199.4178830452147
mono,2016-01-18 15:00:00,513.7900337524162,509.87139335399576
wave,2016-01-18 15:00:00,325.65185085556624,339.14253114892495
ions,2016-01-18 15:00:00,297.4619098278462,292.3354957042724
diff,2016-01-18 16:00:00,1920.6542870683754,1898.0882941068498
mono,2016-01-18 16:00:00,831.134187709084,850.794043565488
wave,2016-01-18 16:00:00,496.67737504619026,510.27395551790676
ions,2016-01-18 16:00:00,412.08148379288934,408.0424924096794
diff,2016-01-18 17:00:00,1226.3202208024072,1199.9259238123188
mono,2016-01-18 17:00:00,514.014259554526,510.0958307967769
wave,2016-01-18 17:00:00,325.8644845070856,339.3747314088478
ions,2016-01-18 17:00:00,297.5412928848376,292.41546646264163
diff,2016-01-18 18:00:00,912.4957002334577,883.5648019599562
mono,2016-01-18 18:00:00,364.17923720477813,361.0249782767644
wave,2016-01-18 18:00:00,162.76039505270265,159.87812409783356
ions,2016-01-18 18:00:00,250.75937759890863,245.4938404029079
diff,2016-01-18 19:00:00,948.4607807480329,919.3915378941086
mono,2016-01-18 19:00:00,386.1254992076428,382.32294030266496
wave,2016-01-18 19:00:00,170.76855286341927,168.6575932002965
ions,2016-01-18 19:00:00,256.5516907301525,251.43106444307557
diff,2016-01-18 20:00:00,1043.3547552719963,1014.3350964553938
mono,2016-01-18 20:00:00,430.18178039216,427.7445327689833
wave,2016-01-18 20:00:00,241.13162975410603,247.1805650655362
ions,2016-01-18 20:00:00,269.4769282602935,264.26727631664806
diff,2016-01-18 21:00:00,802.1511040176182,777.3068512932985
mono,2016-01-18 21:00:00,316.57329261043003,312.2943395280844
wave,2016-01-18 21:00:00,144.25120130042413,144.24797157654504
ions,2016-01-18 21:00:00,237.12604964282957,231.33010667498866
diff,2016-01-18 22:00:00,704.0458198181375,676.9992404886718
mono,2016-01-18 22:00:00,278.50944234104105,269.5654953222614
wave,2016-01-18 22:00:00,125.43951975746457,126.12511045247246
ions,2016-01-18 22:00:00,224.54319822767684,218.39353573755142
diff,2016-01-18 23:00:00,670.0467927081239,644.5483140017491
mono,2016-01-18 23:00:00,259.9440231051802,251.73450115444706
wave,2016-01-18 23:00:00,108.5577837643712,104.89992234776172
ions,2016-01-18 23:00:00,220.2108373726591,213.99449692095192
diff,2016-01-19 00:00:00,2616.7641211140576,2595.4511305383294
mono,2016-01-19 00:00:00,1319.8533518668382,1371.2886567440194
wave,2016-01-19 00:00:00,733.5596775930302,748.3299915197566
ions,2016-01-19 00:00:00,538.2626908369496,535.0594972961874
diff,2016-01-19 01:00:00,1796.4345777374829,1772.6209621651888
mono,2016-01-19 01:00:00,765.1328271871959,779.7938574248851
wave,2016-01-19 01:00:00,461.5692711743673,472.8170937729283
ions,2016-01-19 01:00:00,391.0398952016867,387.1909385557332
diff,2016-01-19 02:00:00,2387.4951668584245,2365.765324414588
mono,2016-01-19 02:00:00,1128.2896682535343,1169.3553301000006
wave,2016-01-19 02:00:00,651.7525786852211,666.7195975768191
ions,2016-01-19 02:00:00,495.1436816571404,491.8728509300223
diff,2016-01-19 03:00:00,2012.4229190602218,1989.71547159646
mono,2016-01-19 03:00:00,881.9009554712403,904.6664030156151
wave,2016-01-19 03:00:00,524.4772104572231,539.0754773821292
ions,2016-01-19 03:00:00,428.0836165371569,424.50005786177996
diff,2016-01-19 04:00:00,1267.1398061553627,1240.983877154858
mono,2016-01-19 04:00:00,530.2718439967471,527.2804179491416
wave,2016-01-19 04:00:00,341.5400147154271,357.4592485248155
ions,2016-01-19 04:00:00,304.12749213134094,299.24963684811735
diff,2016-01-19 05:00:00,1557.078461743522,1531.502284506287
mono,2016-01-19 05:00:00,654.5150064854106,659.6983689994144
wave,2016-01-19 05:00:00,411.4699161890118,429.0903619390749
ions,2016-01-19 05:00:00,350.9743900270437,346.7503043460915
diff,2016-01-19 06:00:00,713.2229363860217,686.3757518404054
mono,2016-01-19 06:00:00,283.51493127665157,273.4953321867547
wave,2016-01-19 06:00:00,126.90375667125431,128.5152635446653
ions,2016-01-19 06:00:00,226.9126380123054,221.3786478113006
diff,2016-01-19 07:00:00,1902.9025735175376,1879.7187233614527
mono,2016-01-19 07:00:00,819.145355941717,837.4879860837011
wave,2016-01-19 07:00:00,490.88331620427385,504.280875625112
ions,2016-01-19 07:00:00,409.1807027845066,405.4676688588912
diff,2016-01-19 08:00:00,812.8525520022647,788.3755898779509
mono,2016-01-19 08:00:00,319.1208149352853,314.26847003350736
wave,2016-01-19 08:00:00,145.4263884056527,144.67764426026392
ions,2016-01-19 08:00:00,238.83892708568953,233.02087030366434
diff,2016-01-19 09:00:00,808.8656711972848,784.4313266902941
mono,2016-01-19 09:00:00,318.9413085274497,314.62046567023054
wave,2016-01-19 09:00:00,144.17281329629898,143.52202108184295
ions,2016-01-19 09:00:00,238.33620919191947,232.50652100562849
diff,2016-01-19 10:00:00,938.697994417485,909.8345522900272
mono,2016-01-19 10:00:00,380.4898827418074,376.4541619956916
wave,2016-01-19 10:00:00,169.90711350057512,167.6055360865334
ions,2016-01-19 10:00:00,255.65255595278012,250.42210171333952
diff,2016-01-19 11:00:00,688.7059534758719,662.5732410282919
mono,2016-01-19 11:00:00,271.604186836582,261.3114426089081
wave,2016-01-19 11:00:00,118.05211565583511,117.33361425332525
ions,2016-01-19 11:00:00,222.64732983593336,216.43501733803993
diff,2016-01-19 12:00:00,672.8962173068189,646.8033335746536
mono,2016-01-19 12:00:00,262.0003206089552,253.95032429848146
wave,2016-01-19 12:00:00,112.10455504409698,109.44171820085498
ions,2016-01-19 12:00:00,221.0539920545271,215.0173087376727
diff,2016-01-19 13:00:00,687.9931118697082,661.8895442336973
mono,2016-01-19 13:00:00,273.606439238584,263.1219265413152
wave,2016-01-19 13:00:00,118.82003998937942,116.94418348994552
ions,2016-01-19 13:00:00,222.55947295023776,216.34858586753796
diff,2016-01-19 14:00:00,682.239679998256,656.3207860497855
mono,2016-01-19 14:00:00,271.23351366711165,260.22146056111046
wave,2016-01-19 14:00:00,114.26497976571403,111.87884097554819
ions,2016-01-19 14:00:00,221.87980265265287,215.68515285055727
diff,2016-01-19 15:00:00,686.2475329082617,660.2195633373642
mono,2016-01-19 15:00:00,272.7000236737597,262.534981289856
wave,2016-01-19 15:00:00,116.55736045805254,114.7856777997714
ions,2016-01-19 15:00:00,222.34465655249085,216.1371001702034
diff,2016-01-19 16:00:00,724.3866347507662,696.6459843194698
mono,2016-01-19 16:00:00,286.87897887532955,278.88669056640674
wave,2016-01-19 16:00:00,130.60937773344284,128.78093187390402
ions,2016-01-19 16:00:00,228.71305691231782,223.10603167679
diff,2016-01-19 17:00:00,733.8969654900225,707.1403260451923
mono,2016-01-19 17:00:00,288.8540682434651,282.92368688133536
wave,2016-01-19 17:00:00,131.78773180659294,128.71606465993938
ions,2016-01-19 17:00:00,230.14100023556261,225.53341962413506
diff,2016-01-19 18:00:00,737.5492309842502,710.7140429972305
mono,2016-01-19 18:00:00,290.27518619559635,284.51086410900007
wave,2016-01-19 18:00:00,134.65473046523942,131.95775134997018
ions,2016-01-19 18:00:00,230.6093619603297,226.00238576859363
diff,2016-01-19 19:00:00,738.9386735705846,711.8169786917874
mono,2016-01-19 19:00:00,290.7613899352944,284.97987313092165
wave,2016-01-19 19:00:00,135.03444372533738,131.97815070882973
ions,2016-01-19 19:00:00,230.75874736136615,226.18326047162333
diff,2016-01-19 20:00:00,739.9938881617388,712.8353037620207
mono,2016-01-19 20:00:00,291.20511591671135,285.44316381033263
wave,2016-01-19 20:00:00,135.24927959995642,132.07665308769992
ions,2016-01-19 20:00:00,230.9007150492144,226.32069252431808
diff,2016-01-19 21:00:00,774.3818459853059,750.002829680939
mono,2016-01-19 21:00:00,301.4650085877853,295.79044010723396
wave,2016-01-19 21:00:00,133.99278453575198,131.56212269827273
ions,2016-01-19 21:00:00,233.67701127184688,228.04999400842672
diff,2016-01-19 22:00:00,740.6058117490134,713.4257789488559
mono,2016-01-19 22:00:00,291.4627481787632,285.5780089524036
wave,2016-01-19 22:00:00,135.39605482156608,132.1357627651514
ions,2016-01-19 22:00:00,230.97910428905092,226.39888751638955
diff,2016-01-19 23:00:00,716.3590029761936,688.8545831963672
mono,2016-01-19 23:00:00,283.9020186295651,275.9528257586451
wave,2016-01-19 23:00:00,128.55446195501779,128.75035723634815
ions,2016-01-19 23:00:00,227.56545044579258,222.0425617229604
diff,2016-01-20 00:00:00,772.7128169962347,748.8125731771327
mono,2016-01-20 00:00:00,300.39702982951087,294.6221691233728
wave,2016-01-20 00:00:00,133.77677155832905,130.90325136320303
ions,2016-01-20 00:00:00,233.60594705969686,228.13514108808158
diff,2016-01-20 01:00:00,731.8234878496336,704.6233021908693
mono,2016-01-20 01:00:00,287.96977038140176,281.90448089044446
wave,2016-01-20 01:00:00,131.04820769804275,128.12651933103052
ions,2016-01-20 01:00:00,229.99599500500022,225.645492905212
diff,2016-01-20 02:00:00,733.733059710579,707.4410982283093
mono,2016-01-20 02:00:00,288.38257454782786,282.4083694150141
wave,2016-01-20 02:00:00,133.04969930750957,130.5874208954498
ions,2016-01-20 02:00:00,230.23578756428716,225.888521954736
diff,2016-01-20 03:00:00,1116.8506678507151,1088.438055726917
mono,2016-01-20 03:00:00,462.1614472341041,458.34956503731803
wave,2016-01-20 03:00:00,296.8941593441913,311.12294095136986
ions,2016-01-20 03:00:00,280.5827895777009,275.8462391276229
diff,2016-01-20 04:00:00,1919.9677815733917,1896.3255579283357
mono,2016-01-20 04:00:00,827.7493106735931,846.7207508253448
wave,2016-01-20 04:00:00,495.11246875394556,510.16404123011694
ions,2016-01-20 04:00:00,412.2576011834494,408.9110621476552
diff,2016-01-20 05:00:00,2059.9963893734644,2036.7875495259502
mono,2016-01-20 05:00:00,907.412587439771,931.4904965894592
wave,2016-01-20 05:00:00,539.0914078855888,554.3942617958878
ions,2016-01-20 05:00:00,436.6417497080767,433.37107953465085
diff,2016-01-20 06:00:00,2860.992004943504,2837.2740146319334
mono,2016-01-20 06:00:00,1535.3911114397943,1597.174648847891
wave,2016-01-20 06:00:00,836.2226928372393,846.9551590526676
ions,2016-01-20 06:00:00,586.4012378828653,583.9686673086655
diff,2016-01-20 07:00:00,3161.294558162303,3133.6882183129633
mono,2016-01-20 07:00:00,1861.6823116966773,1940.34363062059
wave,2016-01-20 07:00:00,986.3259154742357,987.5321553793036
ions,2016-01-20 07:00:00,652.7092959915567,650.8650000479104
diff,2016-01-20 08:00:00,3096.746846992376,3070.450394372126
mono,2016-01-20 08:00:00,1789.2819894183822,1864.2240267278837
wave,2016-01-20 08:00:00,952.8206082862587,955.4110915776382
ions,2016-01-20 08:00:00,637.9837553888084,635.9441020991635
diff,2016-01-20 09:00:00,3429.265817121259,3389.5743678944
mono,2016-01-20 09:00:00,2212.5634256411013,2316.6259571154624
wave,2016-01-20 09:00:00,1143.752541658129,1135.7663082940107
ions,2016-01-20 09:00:00,720.345426689821,718.8825568111681
diff,2016-01-20 10:00:00,3166.4049265435365,3138.09510564114
mono,2016-01-20 10:00:00,1867.8646619348265,1948.489264173731
wave,2016-01-20 10:00:00,989.7869253243434,990.790724161835
ions,2016-01-20 10:00:00,654.2407158057066,652.406703852445
diff,2016-01-20 11:00:00,1916.859895553079,1893.206274050428
mono,2016-01-20 11:00:00,825.9108725138503,844.7092014201934
wave,2016-01-20 11:00:00,494.07565669413236,509.0932150840425
ions,2016-01-20 11:00:00,411.7233345950535,408.37261649853565
diff,2016-01-20 12:00:00,2203.225072339679,2180.2416974299367
mono,2016-01-20 12:00:00,995.0947710919058,1025.1475405911433
wave,2016-01-20 12:00:00,588.0637578933276,604.0541635807293
ions,2016-01-20 12:00:00,461.9658603943666,458.88009969557055
diff,2016-01-20 13:00:00,1160.8699754784736,1133.4851136075565
mono,2016-01-20 13:00:00,482.8590727869995,478.7888243482154
wave,2016-01-20 13:00:00,298.5425602589145,307.5723211869705
ions,2016-01-20 13:00:00,287.44019202533224,282.8171313522895
diff,2016-01-20 14:00:00,3195.279477422354,3164.872609652072
mono,2016-01-20 14:00:00,1901.7034661031694,1983.276857102132
wave,2016-01-20 14:00:00,1023.5196847821235,1030.1680694197858
ions,2016-01-20 14:00:00,661.2238430278348,659.370872531244
diff,2016-01-20 15:00:00,3182.170870155731,3152.682120007068
mono,2016-01-20 15:00:00,1885.829872406644,1967.0556274932821
wave,2016-01-20 15:00:00,1015.7827709253629,1022.9711934092768
ions,2016-01-20 15:00:00,657.7969700220488,655.9208895922418
diff,2016-01-20 16:00:00,2878.438802727761,2854.5092347042905
mono,2016-01-20 16:00:00,1552.5999420345875,1615.3299848736517
wave,2016-01-20 16:00:00,855.9745558067905,854.5905544848696
ions,2016-01-20 16:00:00,590.0290984798347,587.5895031442549
diff,2016-01-20 17:00:00,3035.7908965863608,3011.386155603068
mono,2016-01-20 17:00:00,1721.5688382071671,1792.4627449095728
wave,2016-01-20 17:00:00,923.1953737278784,927.9286500560422
ions,2016-01-20 17:00:00,624.0853007119226,621.9384838265977
diff,2016-01-20 18:00:00,2241.5615332152356,2218.6071211839785
mono,2016-01-20 18:00:00,1020.6819927899587,1051.744348503836
wave,2016-01-20 18:00:00,601.1761218714054,617.6636086975502
ions,2016-01-20 18:00:00,468.83491999523847,465.7979516325206
diff,2016-01-20 19:00:00,3132.9771059250734,3105.993111725122
mono,2016-01-20 19:00:00,1831.6068375969794,1909.247465468789
wave,2016-01-20 19:00:00,971.3992723062383,973.734296691007
ions,2016-01-20 19:00:00,646.1692563268309,644.2761483939823
diff,2016-01-20 20:00:00,3185.8026964378887,3156.22395014565
mono,2016-01-20 20:00:00,1888.6616609872349,1969.5592115279578
wave,2016-01-20 20:00:00,1018.5032420817413,1024.7731540938862
ions,2016-01-20 20:00:00,658.6483036082016,656.7779519523723
diff,2016-01-20 21:00:00,1990.907252683199,1967.5611771226554
mono,2016-01-20 21:00:00,867.5469187907036,888.997247246856
wave,2016-01-20 21:00:00,516.175548458106,531.5451746353203
ions,2016-01-20 21:00:00,424.5039319656459,421.2531843588688
diff,2016-01-20 22:00:00,1794.383160370948,1770.113434579026
mono,2016-01-20 22:00:00,762.9705027939785,777.0353897276347
