type,dt,fluxN,fluxS
ions,2016-03-17 19:00:00,238.71876919225716,238.2753449377548
diff,2016-03-17 20:00:00,744.58049344159,738.4150393723755
mono,2016-03-17 20:00:00,282.91479832354014,277.70459918861746
wave,2016-03-17 20:00:00,119.06863643477479,117.61433718515394
ions,2016-03-17 20:00:00,238.71876919225716,238.2753449377548
diff,2016-03-17 21:00:00,744.58049344159,738.4150393723755
mono,2016-03-17 21:00:00,282.91479832354014,277.70459918861746
wave,2016-03-17 21:00:00,119.06863643477479,117.61433718515394
ions,2016-03-17 21:00:00,238.71876919225716,238.2753449377548
diff,2016-03-17 22:00:00,744.58049344159,738.4150393723755
mono,2016-03-17 22:00:00,282.91479832354014,277.70459918861746
wave,2016-03-17 22:00:00,119.06863643477479,117.61433718515394
ions,2016-03-17 22:00:00,238.71876919225716,238.2753449377548
diff,2016-03-17 23:00:00,744.58049344159,738.4150393723755
mono,2016-03-17 23:00:00,282.91479832354014,277.70459918861746
wave,2016-03-17 23:00:00,119.06863643477479,117.61433718515394
ions,2016-03-17 23:00:00,238.71876919225716,238.2753449377548
diff,2016-03-18 00:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 00:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 00:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 00:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 01:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 01:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 01:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 01:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 02:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 02:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 02:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 02:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 03:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 03:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 03:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 03:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 04:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 04:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 04:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 04:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 05:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 05:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 05:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 05:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 06:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 06:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 06:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 06:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 07:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 07:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 07:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 07:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 08:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 08:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 08:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 08:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 09:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 09:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 09:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 09:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 10:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 10:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 10:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 10:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 11:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 11:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 11:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 11:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 12:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 12:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 12:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 12:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 13:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 13:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 13:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 13:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 14:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 14:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 14:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 14:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 15:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 15:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 15:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 15:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 16:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 16:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 16:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 16:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 17:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 17:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 17:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 17:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 18:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 18:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 18:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 18:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 19:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 19:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 19:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 19:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 20:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 20:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 20:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 20:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 21:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 21:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 21:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 21:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 22:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 22:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 22:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 22:00:00,239.03246295191136,238.68688473464974
diff,2016-03-18 23:00:00,745.843776504869,740.0060008193354
mono,2016-03-18 23:00:00,283.3041334967328,278.144770341739
wave,2016-03-18 23:00:00,119.24678648003588,117.8298357417199
ions,2016-03-18 23:00:00,239.03246295191136,238.68688473464974
diff,2016-03-19 00:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 00:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 00:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 00:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 01:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 01:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 01:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 01:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 02:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 02:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 02:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 02:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 03:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 03:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 03:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 03:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 04:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 04:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 04:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 04:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 05:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 05:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 05:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 05:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 06:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 06:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 06:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 06:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 07:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 07:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 07:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 07:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 08:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 08:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 08:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 08:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 09:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 09:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 09:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 09:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 10:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 10:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 10:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 10:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 11:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 11:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 11:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 11:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 12:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 12:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 12:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 12:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 13:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 13:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 13:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 13:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 14:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 14:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 14:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 14:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 15:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 15:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 15:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 15:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 16:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 16:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 16:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 16:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 17:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 17:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 17:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 17:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 18:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 18:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 18:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 18:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 19:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 19:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 19:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 19:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 20:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 20:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 20:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 20:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 21:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 21:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 21:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 21:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 22:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 22:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 22:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 22:00:00,239.34615671156556,239.09842453154468
diff,2016-03-19 23:00:00,747.1070595681482,741.5969622662951
mono,2016-03-19 23:00:00,283.69346866992527,278.5849414948605
wave,2016-03-19 23:00:00,119.42493652529694,118.04533429828588
ions,2016-03-19 23:00:00,239.34615671156556,239.09842453154468
diff,2016-03-20 00:00:00,746.264068576038,743.1879237132548
mono,2016-03-20 00:00:00,283.6497183863378,279.02511264798204
wave,2016-03-20 00:00:00,119.46011683629771,118.26083285485184
ions,2016-03-20 00:00:00,239.71885460225667,239.50996432843965
diff,2016-03-20 01:00:00,746.264068576038,743.1879237132548
mono,2016-03-20 01:00:00,283.6497183863378,279.02511264798204
wave,2016-03-20 01:00:00,119.46011683629771,118.26083285485184
ions,2016-03-20 01:00:00,239.71885460225667,239.50996432843965
diff,2016-03-20 02:00:00,746.264068576038,743.1879237132548
mono,2016-03-20 02:00:00,283.6497183863378,279.02511264798204
wave,2016-03-20 02:00:00,119.46011683629771,118.26083285485184
ions,2016-03-20 02:00:00,239.71885460225667,239.50996432843965
